name,age,gender,grade,course,attendance_pct,enrollment_date
Sheri Frye,11.0,F,F,English,32.39716158781074,32-13-2020
Scott Elliott,-1.0,Unknown,D,English,32.39716158781074,32-13-2020
Connor Jackson,-1.0,Female,A,English,78.2,2020-10-03
Lindsay Newton,-1.0,F,F,Science,84.19,1970-01-01
David Mckinney,-1.0,Unknown,Unknown,History,32.39716158781074,2022-04-23
Alicia Perkins,15.0,M,C,SCIENCE,74.64,32-13-2020
Sue Smith,-1.0,M,Unknown,Unknown,-10.0,2024-07-12
Kyle Reed,-1.0,maale,C,History,32.39716158781074,2022-05-01
Cynthia Welch,-1.0,Male,D,Unknown,32.39716158781074,1970-01-01
Tammy Wagner,-1.0,M,D,Science,-10.0,32-13-2020
Lisa Young,-1.0,Other,D,SCIENCE,-10.0,1970-01-01
Melanie Griffith,-1.0,Male,Unknown,Unknown,58.98,32-13-2020
Jackie Jackson,12.0,Female,Unknown,math,32.39716158781074,32-13-2020
Scott Good,17.0,femle,Unknown,History,-10.0,32-13-2020
Hannah Taylor,-1.0,Unknown,D,History,32.39716158781074,1970-01-01
Diana Wise,-1.0,maale,B,SCIENCE,50.57,32-13-2020
Alexandria Weber,-1.0,Unknown,F,Unknown,96.48,1970-01-01
Stacy Leblanc,11.0,femle,Unknown,English,32.39716158781074,2022-05-09
Stephen Willis,-1.0,femle,F,Math,-10.0,2023-09-16
Krystal Martinez,-1.0,Other,C,English,32.39716158781074,1970-01-01
Morgan Berry DVM,-1.0,maale,B,Unknown,32.39716158781074,32-13-2020
Ray Rogers,-1.0,F,Unknown,SCIENCE,58.43,32-13-2020
Nicole Cooper,-1.0,Other,D,Science,86.77,2021-01-04
Steven Wallace,-1.0,Unknown,D,math,95.02,2025-03-29
Sydney Hardy,-1.0,Other,C,Unknown,32.39716158781074,1970-01-01
Ann Gonzalez,-1.0,Other,B,Math,32.39716158781074,32-13-2020
Chase Mccarthy,-1.0,Other,D,English,32.39716158781074,2020-06-24
Chloe Newton,-1.0,Female,A,math,32.39716158781074,2023-06-13
Terri Pearson,-1.0,Unknown,Unknown,Science,32.39716158781074,1970-01-01
Christina Lewis DDS,-1.0,maale,Unknown,Unknown,32.39716158781074,2022-06-04
Janice Wiggins,-1.0,Unknown,Unknown,Science,32.39716158781074,2020-11-15
Michael Downs,-1.0,Male,F,Math,32.39716158781074,1970-01-01
Wendy Rodriguez,-1.0,Unknown,D,Unknown,-10.0,2024-02-06
Michelle Boyd,-1.0,femle,B,Unknown,-10.0,2024-04-10
Jonathan Lewis,-1.0,F,Unknown,Unknown,-10.0,2022-10-29
Lynn Long,-1.0,Unknown,Unknown,English,-10.0,1970-01-01
Christopher Rodriguez,-1.0,Male,A,English,90.23,1970-01-01
Maxwell Willis,-1.0,maale,D,Unknown,75.17,32-13-2020
David Cantrell,-1.0,Male,A,SCIENCE,32.39716158781074,2022-07-06
Wanda Lang,-1.0,Male,Unknown,Science,-10.0,2020-09-12
Christopher Soto,-1.0,Unknown,C,math,32.39716158781074,32-13-2020
Deborah Reynolds,16.0,maale,Unknown,Unknown,32.39716158781074,1970-01-01
Pamela Walker,-1.0,femle,D,SCIENCE,-10.0,1970-01-01
Nathan Brown,25.0,Other,C,English,-10.0,1970-01-01
Cindy Simon,-1.0,Other,F,math,32.39716158781074,2020-09-18
Wendy Fitzpatrick,-1.0,Unknown,D,Unknown,32.39716158781074,2022-02-22
Tracy Bell,25.0,Unknown,Unknown,Unknown,95.62,1970-01-01
Amber Summers,25.0,Unknown,C,Unknown,90.64,2024-07-17
Heidi Miller,-1.0,M,D,Unknown,32.39716158781074,2022-03-07
Jennifer Smith,-1.0,Unknown,F,Unknown,-10.0,2020-08-24
Tom Riley,-1.0,Unknown,F,Math,32.39716158781074,32-13-2020
Jermaine Gonzalez,18.0,Unknown,F,Science,58.19,2020-12-09
Ellen Mendez,25.0,F,C,SCIENCE,32.39716158781074,1970-01-01
Jesse Carlson,21.0,Female,F,SCIENCE,32.39716158781074,1970-01-01
Felicia English,21.0,F,F,SCIENCE,32.39716158781074,2025-01-17
Spencer Blackburn,-1.0,Female,A,Unknown,32.39716158781074,1970-01-01
Rebecca Frazier,18.0,F,D,English,78.59,2022-02-12
Mary Diaz,-1.0,M,A,English,32.39716158781074,2023-01-10
Danielle Abbott,-1.0,Female,Unknown,SCIENCE,32.39716158781074,1970-01-01
Kathryn Wells,-1.0,femle,C,Unknown,-10.0,32-13-2020
Jennifer Haney,16.0,Other,B,Science,-10.0,1970-01-01
Mary Dean,-1.0,Other,Unknown,SCIENCE,32.39716158781074,32-13-2020
Charles Cabrera,-1.0,M,C,Math,32.39716158781074,1970-01-01
Madison Kemp,23.0,Other,D,Unknown,32.39716158781074,2024-09-21
Julie Chavez,24.0,maale,F,SCIENCE,-10.0,1970-01-01
Joel Rodgers,-1.0,maale,Unknown,SCIENCE,-10.0,2021-03-30
Marie Johnson,-1.0,Unknown,C,Unknown,32.39716158781074,32-13-2020
Kurt Poole,13.0,Female,A,Math,-10.0,32-13-2020
Nancy Anderson,12.0,Male,Unknown,SCIENCE,63.22,32-13-2020
Billy Dudley,24.0,Other,B,English,59.47,1970-01-01
Karen Fletcher,25.0,Unknown,C,math,32.39716158781074,2021-02-16
Barbara Schmidt,-1.0,Male,Unknown,Unknown,62.26,32-13-2020
Jacob Vaughn,13.0,Unknown,C,History,32.39716158781074,2024-09-05
Jacqueline Walker,-1.0,Unknown,F,English,32.39716158781074,2023-06-14
Christian Villanueva,12.0,Unknown,C,SCIENCE,89.29,2022-05-13
Patricia Diaz,-1.0,M,Unknown,Unknown,32.39716158781074,1970-01-01
Matthew Thomas,17.0,maale,F,History,-10.0,1970-01-01
Edward Wilson,-1.0,M,C,SCIENCE,32.39716158781074,32-13-2020
Gabriela Reynolds,-1.0,Unknown,F,Math,-10.0,2021-01-14
Michael Mitchell,-1.0,Other,Unknown,Math,32.39716158781074,2024-09-24
Tiffany Johnson,-1.0,maale,A,Unknown,-10.0,32-13-2020
Jamie Sloan,-1.0,Male,F,Math,32.39716158781074,2021-01-03
Jordan Miles,-1.0,Unknown,B,English,-10.0,1970-01-01
Derek Warren,-1.0,F,Unknown,Unknown,32.39716158781074,32-13-2020
Jennifer Hicks,-1.0,M,Unknown,Unknown,-10.0,32-13-2020
Reginald Sharp,14.0,femle,Unknown,Unknown,32.39716158781074,32-13-2020
Brandon Jefferson,-1.0,F,Unknown,SCIENCE,-10.0,1970-01-01
Christian Wright,20.0,M,Unknown,Unknown,32.39716158781074,2024-01-25
Raven May,-1.0,maale,F,History,-10.0,32-13-2020
Cindy Buchanan,-1.0,Unknown,A,Math,68.16,1970-01-01
Amanda Mckee,-1.0,F,Unknown,English,32.39716158781074,1970-01-01
Molly Abbott,-1.0,maale,C,math,32.39716158781074,1970-01-01
Kimberly Williams,-1.0,maale,A,Math,32.39716158781074,2023-12-03
Mary Parrish,-1.0,F,Unknown,History,71.07,2021-05-22
Jasmin Berry,-1.0,F,Unknown,Unknown,32.39716158781074,1970-01-01
Alexa Ray,-1.0,M,F,Science,32.39716158781074,1970-01-01
Benjamin Smith,-1.0,Unknown,F,Unknown,95.86,32-13-2020
Ethan Webb,-1.0,Female,A,Math,32.39716158781074,32-13-2020
Shaun Lyons,-1.0,Other,A,SCIENCE,-10.0,1970-01-01
Joseph Wilkins,19.0,Male,D,History,32.39716158781074,32-13-2020
Eric Carroll,-1.0,Unknown,Unknown,Science,88.15,32-13-2020
Richard Foster,-1.0,Male,Unknown,English,81.15,2022-01-24
Anthony Johnson,-1.0,femle,Unknown,math,-10.0,1970-01-01
Eric Conrad,-1.0,M,C,Unknown,32.39716158781074,2023-12-18
Jordan Evans,-1.0,Male,A,Science,71.68,2021-07-26
Thomas Williamson,-1.0,Unknown,C,SCIENCE,32.39716158781074,2022-11-19
Sarah Long,-1.0,femle,B,Math,32.39716158781074,32-13-2020
Megan Greene,11.0,Other,Unknown,SCIENCE,32.39716158781074,1970-01-01
Courtney Whitney,-1.0,Other,C,Unknown,81.35,2023-10-21
Linda Lambert,-1.0,F,Unknown,English,32.39716158781074,2023-02-11
Teresa Garcia,18.0,Unknown,F,Unknown,32.39716158781074,2023-11-19
Christopher Barnes,-1.0,M,C,SCIENCE,32.39716158781074,1970-01-01
Penny Wilson,-1.0,Male,B,Science,32.39716158781074,2024-06-13
Martin Reese,-1.0,M,F,math,-10.0,2021-01-08
Sabrina Stephens,-1.0,Female,Unknown,Unknown,72.02,2024-02-09
Sarah Roth,-1.0,Other,Unknown,SCIENCE,84.81,2021-07-28
Rebecca Cole,-1.0,M,A,SCIENCE,32.39716158781074,32-13-2020
Roy Mclaughlin,11.0,Male,Unknown,English,32.39716158781074,1970-01-01
Clayton Serrano,16.0,Other,D,Math,32.39716158781074,1970-01-01
Michele Clark,-1.0,maale,F,SCIENCE,-10.0,1970-01-01
Kathleen Myers,-1.0,Female,B,English,64.73,32-13-2020
Justin Richardson,-1.0,Unknown,D,SCIENCE,-10.0,2022-08-30
Amber Anderson,-1.0,Unknown,A,History,75.61,2022-07-16
Ebony Wolf,-1.0,Female,D,math,32.39716158781074,2024-11-30
Gerald Dunn,24.0,Female,F,Math,32.39716158781074,32-13-2020
Michelle Williams,-1.0,M,B,SCIENCE,32.39716158781074,1970-01-01
David Lynn,-1.0,Unknown,F,History,32.39716158781074,1970-01-01
Cristian Ferguson,-1.0,femle,C,Math,-10.0,32-13-2020
Amber Daniel,-1.0,Other,C,Unknown,32.39716158781074,1970-01-01
Jill Nguyen,-1.0,M,Unknown,Math,-10.0,32-13-2020
Joseph Jacobson,-1.0,Other,F,SCIENCE,77.75,32-13-2020
Matthew Campbell,-1.0,maale,F,English,79.44,32-13-2020
James Welch,-1.0,Female,Unknown,Unknown,-10.0,32-13-2020
Gregory Bridges,-1.0,Male,D,English,53.74,32-13-2020
Michael Kim,-1.0,Unknown,C,Math,32.39716158781074,1970-01-01
Jessica Freeman,24.0,F,Unknown,Unknown,-10.0,2024-12-25
Stephanie Perez,-1.0,femle,Unknown,Science,32.39716158781074,1970-01-01
William Baker,-1.0,F,B,History,32.39716158781074,2022-05-18
Linda King,-1.0,Other,Unknown,History,55.08,1970-01-01
Albert Taylor,-1.0,F,C,math,32.39716158781074,2022-05-27
Brenda Leonard,-1.0,M,A,Math,-10.0,32-13-2020
Jessica Gill,-1.0,Male,Unknown,Math,32.39716158781074,1970-01-01
Kathleen Donaldson,-1.0,Female,F,History,-10.0,2024-03-19
Linda Le,-1.0,F,Unknown,Math,-10.0,32-13-2020
Jack Clark,-1.0,F,C,English,32.39716158781074,1970-01-01
Tammy Olson,-1.0,Unknown,D,Math,32.39716158781074,32-13-2020
Nathaniel Todd,-1.0,femle,Unknown,Math,-10.0,2024-05-07
Jeremy Ferguson,11.0,femle,D,Unknown,-10.0,32-13-2020
David Douglas,-1.0,Unknown,C,SCIENCE,-10.0,1970-01-01
John Patterson,-1.0,maale,D,Math,32.39716158781074,1970-01-01
Amanda Nunez,-1.0,Unknown,F,History,85.99,1970-01-01
Tanya Jones,25.0,maale,C,Science,84.54,32-13-2020
Timothy Johnson,-1.0,F,B,Science,91.93,1970-01-01
Kayla Baxter,-1.0,maale,F,math,51.62,2022-07-08
Andre Lane,17.0,Male,Unknown,Science,32.39716158781074,2025-02-13
George Estrada,-1.0,Other,B,math,-10.0,2021-02-24
Mike Welch,-1.0,Female,C,English,-10.0,2021-04-10
William Morris,-1.0,Unknown,Unknown,SCIENCE,-10.0,2023-12-18
Breanna Robertson,-1.0,Male,Unknown,English,-10.0,32-13-2020
Linda Brown,-1.0,F,B,Unknown,-10.0,2022-12-15
Rebecca Harris,-1.0,femle,B,Science,32.39716158781074,2025-05-28
Daniel Boyd,-1.0,Male,C,math,32.39716158781074,32-13-2020
Susan Robbins,-1.0,M,D,Math,32.39716158781074,2023-03-04
Ashley Smith,-1.0,Unknown,A,Science,32.39716158781074,2023-03-22
Kevin Carey,-1.0,M,C,Science,77.55,32-13-2020
Alice Jones,-1.0,Other,Unknown,math,32.39716158781074,32-13-2020
Anna Hoffman,16.0,Female,A,English,-10.0,1970-01-01
Paula Davis,-1.0,M,F,Math,32.39716158781074,32-13-2020
Jordan Moore,-1.0,F,B,math,32.39716158781074,2023-04-29
Richard Ramirez,16.0,maale,C,English,32.39716158781074,1970-01-01
Stephanie Padilla,-1.0,Unknown,D,math,32.39716158781074,1970-01-01
Stacey Ferguson,-1.0,F,D,History,32.39716158781074,32-13-2020
Christopher Mclaughlin,-1.0,femle,F,Science,32.39716158781074,1970-01-01
Frank Le,-1.0,F,F,Unknown,-10.0,32-13-2020
Joshua Smith,19.0,Unknown,Unknown,Unknown,-10.0,2025-03-12
Allison Tucker,-1.0,maale,D,English,32.39716158781074,32-13-2020
Richard Brown,-1.0,maale,A,English,-10.0,1970-01-01
Sean Ramirez,-1.0,F,F,History,-10.0,2022-04-11
Anthony Morales,-1.0,M,Unknown,Math,32.39716158781074,1970-01-01
Tara Terry,-1.0,Unknown,A,math,32.39716158781074,32-13-2020
Aaron Thomas,-1.0,Male,Unknown,History,76.17,32-13-2020
Matthew Garrett,-1.0,Female,Unknown,Math,32.39716158781074,1970-01-01
John Davis,-1.0,Unknown,Unknown,Math,32.39716158781074,1970-01-01
Katie Rogers,-1.0,femle,B,Unknown,-10.0,2024-10-02
Juan Walker,-1.0,Unknown,D,Science,-10.0,32-13-2020
Paula Smith,-1.0,Unknown,B,math,32.39716158781074,32-13-2020
Carolyn Aguilar,-1.0,Female,Unknown,Science,32.39716158781074,32-13-2020
Kimberly Key,-1.0,M,D,SCIENCE,80.5,1970-01-01
Jeffery Olson,-1.0,maale,C,math,32.39716158781074,1970-01-01
Kimberly Olson,-1.0,Female,F,History,32.39716158781074,2021-04-20
Victoria Mccall,23.0,Other,Unknown,Unknown,-10.0,2020-11-17
Derek Mckinney,-1.0,Female,Unknown,Math,32.39716158781074,32-13-2020
Donna Jones,18.0,M,F,Science,58.8,2023-06-11
Stephanie Burke,-1.0,M,Unknown,math,32.39716158781074,1970-01-01
David Maxwell,-1.0,Other,Unknown,Unknown,-10.0,1970-01-01
Emily Koch,-1.0,Unknown,Unknown,Unknown,32.39716158781074,32-13-2020
Manuel Walker,18.0,Unknown,Unknown,History,-10.0,1970-01-01
Mark Brewer,-1.0,Female,A,math,89.48,2024-02-13
George Johnson,22.0,femle,D,Unknown,32.39716158781074,1970-01-01
Jonathan Reed,-1.0,Unknown,B,math,-10.0,32-13-2020
Mark Conrad,-1.0,maale,D,Unknown,32.39716158781074,1970-01-01
Anna Cabrera,-1.0,maale,Unknown,Unknown,32.39716158781074,2020-08-30
Rhonda Henson,-1.0,femle,Unknown,math,-10.0,1970-01-01
Jennifer Ponce,-1.0,maale,Unknown,Math,32.39716158781074,32-13-2020
Stephanie Alvarez,-1.0,maale,D,math,32.39716158781074,2025-04-14
Sarah Garcia,19.0,M,C,History,66.64,2021-10-22
Jade Dalton,-1.0,Female,A,English,59.05,32-13-2020
Jason Moreno,-1.0,Other,Unknown,English,32.39716158781074,1970-01-01
Rebekah Reid,-1.0,Male,A,math,56.39,32-13-2020
John Jones,-1.0,Unknown,Unknown,Unknown,83.19,1970-01-01
Thomas Williams,11.0,femle,Unknown,Science,81.92,32-13-2020
Caitlin Thomas,-1.0,M,F,SCIENCE,-10.0,32-13-2020
Robert Harris,18.0,Other,B,Science,78.71,1970-01-01
Rhonda Warner,-1.0,maale,B,Unknown,-10.0,32-13-2020
Debra Green,-1.0,Female,A,Unknown,32.39716158781074,1970-01-01
Jennifer Hernandez,-1.0,F,C,English,60.19,2020-06-24
Eric King,14.0,M,D,Math,83.87,1970-01-01
William Pollard,-1.0,Unknown,A,Science,92.97,32-13-2020
Leslie Miles,-1.0,femle,F,Math,91.77,32-13-2020
Christina Mitchell,19.0,femle,F,Unknown,32.39716158781074,32-13-2020
Thomas Russell,-1.0,maale,A,Unknown,65.01,1970-01-01
Nicole Marks,-1.0,femle,F,SCIENCE,32.39716158781074,2025-04-03
Lisa Williamson,-1.0,Female,Unknown,Science,32.39716158781074,32-13-2020
Crystal Guerrero,17.0,Female,Unknown,math,59.33,1970-01-01
Charles Garner,16.0,Male,C,Math,32.39716158781074,2023-02-23
Brian Green MD,-1.0,femle,C,Unknown,-10.0,32-13-2020
Dr. Melissa Martin,-1.0,Unknown,Unknown,math,88.98,2025-06-02
Marcus Dixon,15.0,femle,B,SCIENCE,32.39716158781074,1970-01-01
Elizabeth Peterson,-1.0,Unknown,Unknown,Unknown,32.39716158781074,1970-01-01
Michael Baker,10.0,F,Unknown,Unknown,32.39716158781074,32-13-2020
April White,-1.0,femle,Unknown,Unknown,32.39716158781074,32-13-2020
Sarah Oneill,22.0,Unknown,Unknown,Science,71.16,1970-01-01
Virginia Jacobs,-1.0,femle,A,Science,87.45,1970-01-01
Caitlin Davis,-1.0,F,D,SCIENCE,32.39716158781074,1970-01-01
Mrs. Diana Nguyen,-1.0,Other,A,Math,32.39716158781074,32-13-2020
Donna Hicks,19.0,M,D,Unknown,32.39716158781074,32-13-2020
Charles Davis,-1.0,maale,Unknown,Unknown,32.39716158781074,32-13-2020
Debbie Foley,19.0,F,C,math,86.98,32-13-2020
Joseph Woods,-1.0,Unknown,F,Unknown,92.39,2021-04-24
Jennifer Bryant,-1.0,F,B,Science,80.27,1970-01-01
Kevin Martin,-1.0,Male,Unknown,Science,32.39716158781074,1970-01-01
Sonya Padilla,16.0,Unknown,A,History,-10.0,32-13-2020
Kyle Wu DDS,-1.0,Unknown,F,English,92.55,32-13-2020
Kimberly Hooper MD,11.0,maale,D,math,32.39716158781074,1970-01-01
Richard Davis,-1.0,F,A,Math,32.39716158781074,32-13-2020
Corey Pitts,-1.0,Unknown,F,SCIENCE,-10.0,2021-02-17
James Young,10.0,femle,F,Unknown,-10.0,2025-01-28
Kelly Johnson,-1.0,maale,Unknown,Math,32.39716158781074,2022-01-23
Brent Landry,-1.0,Female,C,SCIENCE,-10.0,2024-06-26
Patrick Price,-1.0,Male,D,SCIENCE,32.39716158781074,2023-10-19
Jonathan Berry,17.0,Female,C,SCIENCE,-10.0,1970-01-01
Amber Crosby,-1.0,femle,D,Unknown,-10.0,1970-01-01
Matthew Taylor,-1.0,Other,D,Science,32.39716158781074,32-13-2020
Rachel Patterson,-1.0,Male,Unknown,History,32.39716158781074,1970-01-01
Laura Hancock,18.0,M,Unknown,SCIENCE,-10.0,1970-01-01
Brian Morrow,22.0,Male,Unknown,Math,32.39716158781074,2022-01-27
Bridget Meyer,21.0,Other,B,math,54.49,1970-01-01
Carolyn Paul,-1.0,Unknown,C,SCIENCE,32.39716158781074,1970-01-01
Michelle Morris,25.0,femle,Unknown,English,32.39716158781074,2023-01-26
Timothy Martinez,12.0,Male,C,Science,-10.0,2022-11-23
Richard Baker,-1.0,Female,Unknown,Unknown,-10.0,32-13-2020
Tony Norman,-1.0,F,Unknown,math,32.39716158781074,1970-01-01
Madison Scott,-1.0,Unknown,Unknown,math,32.39716158781074,1970-01-01
Cheryl Dougherty,-1.0,Male,F,SCIENCE,64.61,32-13-2020
Jessica Williams,-1.0,F,B,History,89.64,32-13-2020
Rebecca Woods,-1.0,F,B,Science,32.39716158781074,32-13-2020
Robert Frank,11.0,Male,Unknown,Math,32.39716158781074,1970-01-01
Andrew Lee,-1.0,maale,B,math,32.39716158781074,2020-10-20
Elizabeth Yu,-1.0,Other,B,SCIENCE,-10.0,1970-01-01
Lori Griffith,-1.0,Unknown,C,SCIENCE,65.28,32-13-2020
Rebecca Dawson,-1.0,femle,F,English,-10.0,1970-01-01
Bianca Smith,-1.0,femle,A,Unknown,78.29,2023-07-15
Robert Marks,-1.0,Male,Unknown,SCIENCE,32.39716158781074,1970-01-01
Monique Alvarez,14.0,F,Unknown,History,-10.0,32-13-2020
Edward Coleman,18.0,Other,F,SCIENCE,32.39716158781074,2020-07-10
Vincent Allen,-1.0,femle,C,Unknown,-10.0,32-13-2020
Dean Blake,-1.0,femle,Unknown,math,-10.0,32-13-2020
John Day,-1.0,M,C,Unknown,69.56,2021-05-27
Jason Andrade,-1.0,femle,Unknown,math,32.39716158781074,2024-04-05
Jordan Johnson,-1.0,F,A,Science,32.39716158781074,2023-05-13
Brittney Butler,-1.0,Unknown,B,Unknown,-10.0,2024-01-02
Madison Alvarez,-1.0,maale,F,Science,32.39716158781074,1970-01-01
Angela Trujillo,-1.0,Male,Unknown,History,32.39716158781074,2020-08-24
Alan Carter,-1.0,Male,C,SCIENCE,32.39716158781074,1970-01-01
Amanda Salazar,-1.0,F,F,SCIENCE,94.42,1970-01-01
Sandra Garcia,-1.0,Unknown,C,Unknown,32.39716158781074,32-13-2020
Nathaniel Ross,17.0,M,A,Unknown,32.39716158781074,1970-01-01
Teresa Baker,-1.0,maale,F,Unknown,32.39716158781074,32-13-2020
Anita Webb,19.0,Other,Unknown,Unknown,32.39716158781074,32-13-2020
Andrea Cole,15.0,Unknown,Unknown,Science,32.39716158781074,1970-01-01
Jennifer Meza,-1.0,Female,F,SCIENCE,-10.0,32-13-2020
Richard Osborn,-1.0,M,D,Science,81.83,2024-11-05
Devon Roberts,11.0,maale,Unknown,math,-10.0,2021-06-11
Elizabeth Brown,-1.0,Unknown,Unknown,English,-10.0,2023-01-24
Cynthia Cox,17.0,F,Unknown,SCIENCE,52.26,2023-11-05
Kristin Patrick,-1.0,femle,F,History,66.38,32-13-2020
Brian Cooke,-1.0,Female,B,SCIENCE,32.39716158781074,1970-01-01
Claudia Black,25.0,Female,A,math,-10.0,2024-05-17
Wendy Brown,-1.0,maale,A,English,60.63,32-13-2020
Katherine Young,22.0,Unknown,B,English,32.39716158781074,1970-01-01
Katherine Reeves,-1.0,Female,F,History,82.0,2025-02-18
Candice Torres,-1.0,femle,Unknown,Math,83.59,1970-01-01
Lisa Scott,15.0,maale,C,math,-10.0,32-13-2020
Terri Murphy,-1.0,Unknown,C,Unknown,32.39716158781074,2024-04-17
Dana Good,-1.0,maale,A,SCIENCE,-10.0,2024-01-30
Karen Valdez,-1.0,M,D,Science,32.39716158781074,32-13-2020
Robert Sexton,-1.0,Other,C,English,32.39716158781074,32-13-2020
Stephen Watson,-1.0,Unknown,B,SCIENCE,-10.0,1970-01-01
Bradley Sanchez,-1.0,Female,Unknown,Science,96.14,32-13-2020
Sherry Hampton,19.0,Unknown,A,Math,32.39716158781074,2020-09-30
Debra Richardson,20.0,maale,B,math,32.39716158781074,2021-11-23
Gail Velazquez,17.0,F,F,Science,-10.0,2021-11-09
Cory Garcia,-1.0,Unknown,Unknown,English,32.39716158781074,2023-03-10
Anthony Jenkins,-1.0,maale,C,Unknown,-10.0,2023-10-16
Bonnie Wilson,-1.0,femle,A,Unknown,32.39716158781074,2021-11-07
Brandon Rush,19.0,Male,C,Unknown,32.39716158781074,32-13-2020
Robert Jones,15.0,Other,D,Unknown,32.39716158781074,32-13-2020
Brad Gonzalez,-1.0,femle,Unknown,Unknown,32.39716158781074,2021-06-12
Lisa Cannon,-1.0,Male,A,Science,53.3,2021-05-21
David Johnson,-1.0,femle,Unknown,Math,32.39716158781074,1970-01-01
Jared Walters,-1.0,maale,B,Science,86.54,32-13-2020
Nicholas Gonzalez,-1.0,maale,C,Unknown,32.39716158781074,1970-01-01
Janet Taylor,-1.0,femle,B,English,86.07,2024-03-23
Michelle Kramer,-1.0,Unknown,D,History,32.39716158781074,1970-01-01
Michael Glover,-1.0,maale,C,History,-10.0,1970-01-01
Douglas Perez,-1.0,M,Unknown,English,32.39716158781074,2021-03-06
Zachary Smith,11.0,M,A,History,63.44,2024-02-06
Heather Berg,-1.0,F,A,Math,32.39716158781074,1970-01-01
Richard Dean,-1.0,Other,A,Math,32.39716158781074,32-13-2020
Robert Garcia,-1.0,Unknown,F,Science,32.39716158781074,32-13-2020
Joseph Best,13.0,M,F,Science,-10.0,2021-06-13
Megan Stewart,-1.0,Unknown,B,Math,-10.0,32-13-2020
Jeffrey Barrett,23.0,maale,B,SCIENCE,-10.0,2022-11-27
Ashley Clay,22.0,Male,Unknown,English,67.9,32-13-2020
Patrick Russell,23.0,Male,F,Math,-10.0,32-13-2020
Jenny Ramirez,-1.0,Female,F,History,76.08,32-13-2020
Sarah Bradshaw,-1.0,M,D,English,-10.0,2020-11-12
Seth Decker,-1.0,Female,Unknown,Unknown,70.33,32-13-2020
Meagan Clay,-1.0,Male,Unknown,math,87.9,1970-01-01
Jesse Phillips,-1.0,M,A,math,32.39716158781074,2024-10-24
Jennifer Huerta,25.0,femle,Unknown,Unknown,32.39716158781074,1970-01-01
Jessica Miller,-1.0,maale,C,Science,32.39716158781074,2020-07-29
Christina Dillon,-1.0,Other,Unknown,Unknown,89.63,1970-01-01
Katie Jackson,-1.0,F,F,math,-10.0,1970-01-01
James Wilson,-1.0,femle,F,English,32.39716158781074,1970-01-01
Jennifer Davis,19.0,femle,C,Unknown,32.39716158781074,1970-01-01
Vincent Beck,-1.0,Unknown,D,English,-10.0,2021-08-25
Sara Hughes,16.0,Male,Unknown,History,32.39716158781074,1970-01-01
Brenda Johnson,-1.0,femle,D,math,96.02,2023-05-27
Charles Evans,-1.0,Unknown,D,History,-10.0,32-13-2020
Cory Ray,-1.0,Male,B,math,83.05,2021-01-31
Mariah Krueger DVM,-1.0,Female,B,History,32.39716158781074,32-13-2020
William Bolton,-1.0,M,B,English,32.39716158781074,1970-01-01
Jessica Hardin,15.0,Unknown,Unknown,math,32.39716158781074,1970-01-01
Joshua Bradshaw,-1.0,Unknown,Unknown,SCIENCE,66.44,2023-06-24
Claudia Adams,23.0,Other,Unknown,math,67.48,32-13-2020
William Evans,12.0,Unknown,C,SCIENCE,32.39716158781074,32-13-2020
Janet Estrada,-1.0,Unknown,B,Science,55.65,32-13-2020
Darrell Edwards,-1.0,maale,B,History,32.39716158781074,1970-01-01
Leroy Ruiz,-1.0,Female,Unknown,Unknown,60.38,1970-01-01
Amy Stanley,-1.0,Unknown,Unknown,math,80.96,2020-07-21
Brad Patterson,-1.0,Other,Unknown,Unknown,72.97,2024-02-22
Anna Moore,14.0,Other,A,Unknown,32.39716158781074,2024-10-01
Craig Riley,-1.0,maale,F,SCIENCE,-10.0,2022-05-23
Eric Grant,-1.0,F,C,Math,-10.0,1970-01-01
Peter Giles,16.0,M,F,History,32.39716158781074,32-13-2020
Joseph Holmes,14.0,Other,Unknown,Science,32.39716158781074,2023-07-13
Tonya Frye,-1.0,Unknown,Unknown,Unknown,32.39716158781074,1970-01-01
Nathan Alvarez,-1.0,Female,D,Science,70.43,1970-01-01
Garrett Horton,-1.0,Female,F,Unknown,32.39716158781074,1970-01-01
Matthew Shepherd,-1.0,M,A,math,-10.0,2021-03-12
Adam Rhodes,-1.0,femle,C,History,32.39716158781074,32-13-2020
Christine Chavez,-1.0,M,C,SCIENCE,32.39716158781074,32-13-2020
Lisa Osborne,-1.0,maale,C,English,56.51,1970-01-01
Richard Clark,-1.0,femle,C,Science,32.39716158781074,2024-09-17
Brian Williams,-1.0,Male,Unknown,Unknown,-10.0,32-13-2020
Joseph Gallegos,18.0,femle,D,Unknown,32.39716158781074,1970-01-01
Darrell Wood,14.0,Female,C,Science,32.39716158781074,1970-01-01
